id,name,gender,date_of_birth,country,team
8364,Fidel Escobar,male,1995-01-09T00:00:00+00:00,PA,
6293,Filip Malbasic,male,1992-11-18T00:00:00+00:00,RS,Burgos CF
18381,Florian Miguel,male,1996-09-01T00:00:00+00:00,FR,SD Huesca
1617,Francisco García Solsona,male,1992-12-07T00:00:00+00:00,ES,Burgos CF
8520,Francisco Gámez López,male,1991-07-27T00:00:00+00:00,ES,Real Zaragoza
1817,Francisco Sol Ortiz,male,1992-03-13T00:00:00+00:00,ES,SD Eibar
7570,Francisco Barbosa Vieites,male,1999-05-07T00:00:00+00:00,ES,CD Lugo
4119,Francisco José Villalba Rodrigo,male,1998-05-11T00:00:00+00:00,ES,Real Sporting
14913,Francho Serrano,male,2001-10-17T00:00:00+00:00,ES,Real Zaragoza
6941,Francisco Feuillasier Abalo,male,1998-05-12T00:00:00+00:00,AR,SD Eibar
8521,Francisco Grima,male,1987-02-05T00:00:00+00:00,ES,UD Ibiza
648,Francisco Portillo,male,1990-06-13T00:00:00+00:00,ES,UD Almería
23668,Franco Soldano,male,1994-09-14T00:00:00+00:00,AR,
13139,Frederico André Ferrão Venâncio,male,1993-02-04T00:00:00+00:00,PT,SD Eibar
15870,Félix Alonso,male,2000-12-29T00:00:00+00:00,ES,CD Tenerife
24138,Félix Ofoli,male,2000-06-22T00:00:00+00:00,GH,CD Leganés
23346,Gabriel Martínez,male,2003-01-22T00:00:00+00:00,ES,Girona FC
15591,Gaizka Ayesa,male,2001-04-02T00:00:00+00:00,ES,R. Sociedad B
12114,Gaizka Larrazabal,male,1997-12-17T00:00:00+00:00,ES,SD Amorebieta
5900,Gaku Shibasaki,male,1992-05-28T00:00:00+00:00,JP,CD Leganés
14627,Gaspar Campos,male,2000-03-27T00:00:00+00:00,ES,Real Sporting
17710,Gastón Brugman,male,1992-09-07T00:00:00+00:00,UY,Real Oviedo
4628,Gastón Silva,male,1994-03-05T00:00:00+00:00,UY,FC Cartagena
7363,Genaro Rodríguez,male,1998-03-23T00:00:00+00:00,ES,Málaga CF
14649,Gerard Barri,male,2001-01-02T00:00:00+00:00,ES,SD Huesca
1473,Gerard Gumbau,male,1994-12-18T00:00:00+00:00,ES,Elche CF
1931,Gerard Valentín,male,1993-07-28T00:00:00+00:00,ES,SD Huesca
1037,Germán Parreño,male,1993-02-16T00:00:00+00:00,ES,UD Ibiza
14411,Germán Valera,male,2002-03-16T00:00:00+00:00,ES,Real Sociedad
14938,Giorgi Makaridze,male,1990-03-31T00:00:00+00:00,GE,UD Almería
8571,Giovanni Zarfino,male,1991-08-10T00:00:00+00:00,UY,AD Alcorcón
23588,Gonzalo Escobar,male,1997-03-16T00:00:00+00:00,AR,UD Ibiza
13398,Gonzalo Plata,male,2000-11-01T00:00:00+00:00,EC,Real Valladolid CF
4269,Gorka Guruzeta,male,1996-09-12T00:00:00+00:00,ES,SD Amorebieta
16295,Gorka Larrucea,male,1993-02-24T00:00:00+00:00,ES,SD Amorebieta
6157,Gregorio Sierra,male,1992-03-05T00:00:00+00:00,ES,Burgos CF
19091,Guillermo Bernabeu,male,2001-01-13T00:00:00+00:00,ES,
14641,Guillermo Rosas,male,2000-05-17T00:00:00+00:00,ES,Real Sporting
18992,Guillermo Acín,male,2001-02-28T00:00:00+00:00,ES,Real Zaragoza
1124,Guillermo Fernández,male,1993-05-23T00:00:00+00:00,ES,Burgos CF
17005,Gustavo Abizanda,male,2000-05-01T00:00:00+00:00,ES,SD Huesca
23263,Haissem Hassan,male,2002-02-08T00:00:00+00:00,FR,CD Mirandés
16949,Haitam Abaida,male,2002-06-01T00:00:00+00:00,MA,Málaga CF
2446,Hernâni Jorge Santos Fortes,male,1991-08-20T00:00:00+00:00,PT,UD Las Palmas
8714,Hicham Boussefiane,male,1998-01-09T00:00:00+00:00,MA,Málaga CF
24223,Hugo Anglada,male,2004-03-17T00:00:00+00:00,ES,SD Huesca
25335,Hugo Fernandez,male,2004-02-03T00:00:00+00:00,ES,
849,Hugo Fraile,male,1987-03-16T00:00:00+00:00,ES,AD Alcorcón
8638,Hugo Rama,male,1996-11-22T00:00:00+00:00,ES,Real Oviedo
9642,Hugo Vallejo,male,2000-02-15T00:00:00+00:00,ES,Real Valladolid CF
12127,Iago López,male,1999-04-06T00:00:00+00:00,ES,CD Mirandés
4321,Iván Salvador Edú,male,1995-12-11T00:00:00+00:00,GQ,CF Fuenlabrada
14614,Ibrahima Kebe,male,2000-08-02T00:00:00+00:00,ML,Girona FC
25582,Idrissa Thiam,male,2000-09-02T00:00:00+00:00,MR,CD Lugo
1865,Ignasi Miquel,male,1992-09-28T00:00:00+00:00,ES,SD Huesca
26966,Iker Alday,male,2003-06-23T00:00:00+00:00,ES,SD Eibar
14170,Iker Amorrortu,male,1995-10-17T00:00:00+00:00,ES,
23694,Iker Bachiller,male,2002-09-14T00:00:00+00:00,ES,AD Alcorcón
14160,Iker Bilbao,male,1996-03-20T00:00:00+00:00,ES,SD Amorebieta
23339,Iker Kortajarena,male,2000-06-30T00:00:00+00:00,ES,R. Sociedad B
14171,Iker Seguín,male,1989-07-12T00:00:00+00:00,ES,SD Amorebieta
16298,Iker Unzueta,male,1998-08-04T00:00:00+00:00,ES,SD Amorebieta
19212,Imanol Ezkurdia,male,1999-01-04T00:00:00+00:00,ES,
19585,Imanol García de Albéniz,male,2000-06-08T00:00:00+00:00,ES,CD Mirandés
826,Iriome González,male,1987-06-22T00:00:00+00:00,ES,CD Lugo
25680,Isaiah Navarro,male,2001-09-09T00:00:00+00:00,ES,Real Zaragoza
23376,Isidro Pitta,male,1999-08-14T00:00:00+00:00,PY,
12623,Ismael Casas,male,2001-03-07T00:00:00+00:00,ES,Málaga CF
13036,Ismael Gutiérrez,male,2000-10-10T00:00:00+00:00,ES,Málaga CF
25605,Israel García,male,2004-01-29T00:00:00+00:00,ES,AD Alcorcón
15772,Ivan Azón,male,2002-12-24T00:00:00+00:00,ES,Real Zaragoza
7144,Iván Calero,male,1995-04-21T00:00:00+00:00,ES,AD Alcorcón
833,Iván Cuéllar,male,1984-05-27T00:00:00+00:00,ES,Real Sporting
25345,Iván Fresneda,male,2004-09-28T00:00:00+00:00,ES,Real Valladolid CF
7444,Iván Martos,male,1997-04-11T00:00:00+00:00,ES,UD Almería
9655,Iván Martín,male,1999-02-14T00:00:00+00:00,ES,Girona FC
1573,Iván Rodríguez,male,1996-04-30T00:00:00+00:00,ES,SD Ponferradina
1742,Iván Sánchez,male,1992-09-23T00:00:00+00:00,ES,Real Valladolid CF
4655,Iván Villar,male,1997-07-09T00:00:00+00:00,ES,CD Leganés
25408,Iñaki León Merino,male,2000-02-13T00:00:00+00:00,ES,CF Fuenlabrada
9645,Iñigo Vicente,male,1998-01-06T00:00:00+00:00,ES,CD Mirandés
23360,Jacques Dago,male,1999-03-10T00:00:00+00:00,CI,CF Fuenlabrada
9426,Jagoba Zárraga,male,1997-11-04T00:00:00+00:00,ES,AD Alcorcón
24165,Jaime Garrido,male,2003-04-19T00:00:00+00:00,ES,CF Fuenlabrada
7258,Jaime Seoane,male,1997-01-22T00:00:00+00:00,ES,SD Huesca
4618,Jair Amador Silos,male,1989-08-21T00:00:00+00:00,PT,Real Zaragoza
1958,Jairo Izquierdo,male,1993-10-22T00:00:00+00:00,ES,Girona FC
144,Jairo Samperio,male,1993-07-11T00:00:00+00:00,ES,Málaga CF
8529,James Igbekeme,male,1995-07-04T00:00:00+00:00,NG,
15070,Alejandro Velasco Fariñas,male,1986-12-23T00:00:00+00:00,ES,CF Fuenlabrada
23286,Jaume Cuéllar,male,2001-08-23T00:00:00+00:00,BO,CD Lugo
9650,Jaume Grau,male,1997-05-05T00:00:00+00:00,ES,Real Zaragoza
14621,Javier Cueto Suárez,male,2001-01-11T00:00:00+00:00,ES,Real Oviedo
15782,Javier Hernández Tarroc,male,2000-09-14T00:00:00+00:00,ES,Real Zaragoza
8722,Javier Hernández,male,1998-05-02T00:00:00+00:00,ES,CD Leganés
328,Javier Lara Grande,male,1985-12-04T00:00:00+00:00,ES,UD Ibiza
9536,Javier Mier,male,1999-02-04T00:00:00+00:00,ES,Real Oviedo
1812,Javier Muñoz Jiménez,male,1995-02-28T00:00:00+00:00,ES,SD Eibar
8233,Javier Pérez Mateo,male,1995-08-14T00:00:00+00:00,ES,UD Ibiza
23375,José Javier Robles Belmonte,male,2000-10-03T00:00:00+00:00,ES,UD Almería
694,Javier Ros Añón,male,1990-02-16T00:00:00+00:00,ES,SD Amorebieta
13075,Javier Rubio,male,1999-05-12T00:00:00+00:00,ES,CD Leganés
8681,Javier Sánchez de Felipe,male,1997-03-14T00:00:00+00:00,ES,Real Valladolid CF
7057,Javier María Vázquez López,male,2000-09-24T00:00:00+00:00,ES,
9459,Javier Alonso,male,1998-08-01T00:00:00+00:00,ES,CD Tenerife
9301,Javier Avilés,male,1997-08-17T00:00:00+00:00,ES,
19021,Javier Cendón,male,2001-06-02T00:00:00+00:00,ES,UD Las Palmas
1360,Javier Eraso,male,1990-03-22T00:00:00+00:00,ES,CD Leganés
23345,Javier Garrido,male,2003-09-07T00:00:00+00:00,ES,CD Leganés
25304,Javier Izquierdo,male,2001-03-15T00:00:00+00:00,ES,Real Sporting
1818,Javier Jiménez,male,1996-01-11T00:00:00+00:00,ES,Málaga CF
23026,Javier Martón,male,1999-05-06T00:00:00+00:00,ES,R. Sociedad B
16953,Javier Mecerreyes,male,2000-07-04T00:00:00+00:00,ES,Real Sporting
25331,Javier Moreno,male,2000-05-16T00:00:00+00:00,ES,Real Oviedo
3959,Javier Ontiveros,male,1997-09-09T00:00:00+00:00,ES,CF Fuenlabrada
26569,Javier Rentero,male,2001-03-16T00:00:00+00:00,ES,CD Leganés
14527,Jawad El Yamiq,male,1992-02-29T00:00:00+00:00,MA,Real Valladolid CF
272,Jean-Sylvain Babin,male,1986-10-14T00:00:00+00:00,MQ,Real Sporting
19561,Jeremy Mellot,male,1994-03-28T00:00:00+00:00,FR,CD Tenerife
19076,Jeremy Socorro,male,1999-09-01T00:00:00+00:00,ES,CD Tenerife
72,Jesé Rodríguez Ruiz,male,1993-02-26T00:00:00+00:00,ES,UD Las Palmas
19347,Jimmy Giraudon,male,1992-01-16T00:00:00+00:00,FR,CD Leganés
8820,Jaime Suárez,male,1996-12-31T00:00:00+00:00,ES,Real Oviedo
12112,Joan Femenias,male,1996-08-19T00:00:00+00:00,ES,Real Oviedo
4078,Joaquín Fernández,male,1996-05-31T00:00:00+00:00,ES,Real Valladolid CF
9383,Joaquín Muñoz,male,1999-03-10T00:00:00+00:00,ES,SD Huesca
25350,Joel Casals,male,2005-06-07T00:00:00+00:00,ES,
15797,Joel Jiménez,male,2000-01-20T00:00:00+00:00,ES,Real Sporting
4072,Joel Valencia,male,1994-11-16T00:00:00+00:00,EC,AD Alcorcón
24043,Jokin Gabilondo,male,1999-04-09T00:00:00+00:00,ES,R. Sociedad B
4085,Jon Ander Garrido,male,1989-10-09T00:00:00+00:00,ES,CD Mirandés
19029,Jon Ander Olasagasti,male,2000-08-16T00:00:00+00:00,ES,R. Sociedad B
4431,Jon Bautista,male,1995-07-03T00:00:00+00:00,ES,CD Leganés
11989,Jon Irazábal,male,1996-11-28T00:00:00+00:00,ES,SD Amorebieta
19225,Jon Karrikaburu,male,2002-09-19T00:00:00+00:00,ES,Real Sociedad
23341,Jon Magunacelaya,male,2001-07-13T00:00:00+00:00,ES,R. Sociedad B
14846,Jon Morcillo,male,1998-09-15T00:00:00+00:00,ES,Real Valladolid CF
12675,Jon Pacheco,male,2001-01-08T00:00:00+00:00,ES,R. Sociedad B
24122,Jonathan Gómez,male,2003-09-01T00:00:00+00:00,MX,Real Sociedad
12681,Jonathan Morilla,male,1999-12-06T00:00:00+00:00,ES,Girona FC
2932,Jonathan Silva,male,1994-06-29T00:00:00+00:00,AR,Getafe CF
668,Jonathan Viera,male,1989-10-21T00:00:00+00:00,ES,UD Las Palmas
4232,Jonathan Montiel,male,1998-09-03T00:00:00+00:00,ES,Real Oviedo
1311,Jonathan Rodríguez Menéndez,male,1991-07-09T00:00:00+00:00,ES,Real Sporting
1937,Jordi Calavera,male,1995-08-02T00:00:00+00:00,ES,Real Sporting
513,Jordi Masip,male,1989-01-03T00:00:00+00:00,ES,Real Valladolid CF
16144,Jordi González-Pola González,male,2000-04-12T00:00:00+00:00,ES,Real Sporting
19210,Jorge Aguirre,male,2000-01-05T00:00:00+00:00,ES,CD Mirandés
19234,Jorge Chanza,male,1998-03-20T00:00:00+00:00,ES,UD Ibiza
13277,Jorge Padilla,male,2001-04-23T00:00:00+00:00,ES,Levante UD
1795,Jorge Pombo,male,1994-02-22T00:00:00+00:00,ES,Real Oviedo
987,Jorge Pulido,male,1991-04-08T00:00:00+00:00,ES,SD Huesca
1611,Jorge Sáenz,male,1996-11-17T00:00:00+00:00,ES,CD Mirandés
12757,Jorge Yriarte,male,2000-03-04T00:00:00+00:00,VE,SD Eibar
24225,Jose Manuel Vivancos,male,1999-10-01T00:00:00+00:00,ES,FC Cartagena
266,José Luis Moreno Barroso,male,1991-03-03T00:00:00+00:00,ES,CD Lugo
16137,José Luis Guerra Rodríguez,male,2000-06-27T00:00:00+00:00,ES,Real Oviedo
4077,José Manuel Sánchez Guillén,male,1996-06-05T00:00:00+00:00,ES,Real Valladolid CF
2045,Josep Señé,male,1991-10-12T00:00:00+00:00,ES,CD Lugo
23703,José Ramón de Diego Martín,male,1999-01-18T00:00:00+00:00,ES,CD Leganés
11821,Josu Ozkoidi,male,1990-04-23T00:00:00+00:00,ES,SD Amorebieta
4509,José Antonio Caro,male,1994-05-03T00:00:00+00:00,ES,Burgos CF
3885,José Arnáiz,male,1995-04-15T00:00:00+00:00,ES,CD Leganés
1596,José Aurelio Suárez,male,1995-12-18T00:00:00+00:00,ES,
4026,José Carlos Lazo,male,1996-02-16T00:00:00+00:00,ES,UD Almería
1292,José Carlos Ramírez,male,1996-05-10T00:00:00+00:00,ES,AD Alcorcón
8536,José Corpas,male,1991-07-07T00:00:00+00:00,ES,SD Eibar
9809,José Gragera,male,2000-05-14T00:00:00+00:00,ES,Real Sporting
4478,José Joaquín Matos,male,1995-05-06T00:00:00+00:00,ES,Burgos CF
1321,José León,male,1995-02-03T00:00:00+00:00,ES,CD Tenerife
8376,José Luis Rodríguez,male,1998-06-19T00:00:00+00:00,PA,Real Sporting
24261,José Manuel Nicolás,male,2003-09-22T00:00:00+00:00,ES,FC Cartagena
4511,José María Amo,male,1998-04-09T00:00:00+00:00,ES,SD Ponferradina
1950,José Manuel García Naranjo,male,1994-07-28T00:00:00+00:00,ES,SD Ponferradina
19226,José Ortega,male,2002-04-09T00:00:00+00:00,ES,R. Sociedad B
1192,José Ángel Carrillo,male,1994-01-07T00:00:00+00:00,ES,CD Lugo
1707,José Ángel Jurado,male,1992-06-21T00:00:00+00:00,ES,AD Alcorcón
800,Jozabed Sánchez,male,1991-03-08T00:00:00+00:00,ES,Málaga CF
4433,Juan Aguilera,male,1985-09-13T00:00:00+00:00,ES,
19634,Juan Antonio Ros,male,1996-03-15T00:00:00+00:00,ES,CD Lugo
6272,Juan Berrocal,male,1999-02-05T00:00:00+00:00,ES,Real Sporting
14275,Juan Camilo Becerra,male,1998-02-23T00:00:00+00:00,CO,
753,Juan Carlos Martín,male,1988-01-20T00:00:00+00:00,ES,Girona FC
213,Juan Carlos Real,male,1991-03-15T00:00:00+00:00,ES,SD Huesca
24868,Juan Durán,male,2001-01-08T00:00:00+00:00,ES,CD Mirandés
8583,Juan Hernández,male,1994-12-06T00:00:00+00:00,ES,SD Ponferradina
8556,Juan Fernández Blanco,male,1995-08-17T00:00:00+00:00,ES,UD Ibiza
1603,Juan Muñoz,male,1995-11-12T00:00:00+00:00,ES,CD Leganés
25822,Juan Pérez-Villas,male,1999-04-19T00:00:00+00:00,ES,FC Cartagena
4516,Juan Soriano,male,1997-08-23T00:00:00+00:00,ES,CD Tenerife
1919,Juan Villar,male,1988-05-19T00:00:00+00:00,ES,UD Almería
12673,Juan de Dios Rivas,male,1999-07-07T00:00:00+00:00,ES,Málaga CF
1137,Juan José Narváez Solarte,male,1995-02-12T00:00:00+00:00,CO,Real Zaragoza
5882,Juan José Nieto Zarzoso,male,1994-10-03T00:00:00+00:00,ES,UD Almería
7266,Juan Manuel Bravo,male,1998-02-10T00:00:00+00:00,ES,AD Alcorcón
1264,Juan Manuel García,male,1993-02-20T00:00:00+00:00,ES,Burgos CF
298,Juan Manuel Marrero Monzón,male,1982-10-18T00:00:00+00:00,ES,CF Fuenlabrada
463,Juan Pedro Ramírez López,male,1991-04-30T00:00:00+00:00,ES,Girona FC
4286,Juan Pedro Jiménez Melero,male,1996-03-31T00:00:00+00:00,ES,CD Lugo
24505,Juan Pedro Gil Bueno,male,2001-05-05T00:00:00+00:00,ES,AD Alcorcón
12658,Julen Fernández,male,1999-02-23T00:00:00+00:00,ES,CD Lugo
14513,Julen Lobete,male,2000-09-18T00:00:00+00:00,ES,R. Sociedad B
23125,Julio Buffarini,male,1988-08-18T00:00:00+00:00,AR,FC Cartagena
13428,Julio Martínez,male,2000-11-02T00:00:00+00:00,ES,Málaga CF
26700,Julià Aguilar,male,2005-06-04T00:00:00+00:00,ES,UD Ibiza
6153,Julián Delmás,male,1995-04-20T00:00:00+00:00,ES,FC Cartagena
14935,Jérémy Blasco,male,1999-02-12T00:00:00+00:00,FR,R. Sociedad B
3417,Jérôme Prior,male,1995-08-08T00:00:00+00:00,FR,FC Cartagena
15764,Karl Strindholm,male,2001-10-07T00:00:00+00:00,SE,Málaga CF
12080,Álex Aizpuru,male,1994-01-12T00:00:00+00:00,ES,
12763,Kelechi Nwakali,male,1998-06-05T00:00:00+00:00,NG,
8094,Kenneth Omeruo,male,1993-10-17T00:00:00+00:00,NG,CD Leganés
19637,Kevin Appin,male,1998-01-20T00:00:00+00:00,MQ,UD Ibiza
23362,Kevin Manzano Cortés,male,1999-02-25T00:00:00+00:00,ES,CF Fuenlabrada
14665,Kevin Omoruyi,male,2001-04-10T00:00:00+00:00,ES,SD Huesca
15875,Kevin Villodres,male,2001-02-26T00:00:00+00:00,ES,Málaga CF
5477,Enrique Pérez Muñoz,male,1997-02-14T00:00:00+00:00,ES,Elche CF
14637,Javier Enrique Delgado Saverio,male,1999-06-19T00:00:00+00:00,EC,SD Ponferradina
1024,Francisco José Olivas Alba,male,1988-08-21T00:00:00+00:00,ES,Real Valladolid CF
11775,Kirian Rodríguez,male,1996-03-05T00:00:00+00:00,ES,UD Las Palmas
13885,Koldo Obieta,male,1993-10-08T00:00:00+00:00,ES,SD Amorebieta
5688,José Luis Zalazar Martínez,male,1998-05-05T00:00:00+00:00,ES,SD Ponferradina
1896,Junior Wakalible Lago,male,1990-12-31T00:00:00+00:00,CI,SD Huesca
2016,Lander Olaetxea,male,1993-04-12T00:00:00+00:00,ES,SD Amorebieta
13305,Largie Ramazani,male,2001-02-27T00:00:00+00:00,BE,UD Almería
207,Laureano Sanabria Ruiz,male,1985-03-22T00:00:00+00:00,ES,AD Alcorcón
12192,Lazar Randjelovic,male,1997-08-05T00:00:00+00:00,RS,CD Leganés
25141,Leandro Antonetti,male,2003-01-13T00:00:00+00:00,PR,CD Lugo
1928,Lluís López,male,1997-03-05T00:00:00+00:00,ES,Real Zaragoza
16774,Lorenzo Zúñiga Owono,male,2003-01-18T00:00:00+00:00,ES,Málaga CF
22796,Loïc Williams,male,2002-01-07T00:00:00+00:00,ES,Girona FC
8679,Luca Sangalli,male,1995-02-10T00:00:00+00:00,ES,R. Sociedad B
3686,Lucas Ahijado,male,1995-01-30T00:00:00+00:00,ES,Real Oviedo
9675,Lucas Olaza,male,1994-07-21T00:00:00+00:00,UY,Elche CF
15054,Lucas Robertone,male,1997-03-18T00:00:00+00:00,AR,UD Almería
4625,Luis Alberto García,male,1998-03-20T00:00:00+00:00,CO,SD Ponferradina
23666,Luciano Gastón Vega Albornoz,male,1999-04-09T00:00:00+00:00,AR,
15912,Luis Carbonell,male,2003-04-27T00:00:00+00:00,ES,
5552,Luis Muñoz,male,1997-02-23T00:00:00+00:00,ES,Málaga CF
6011,Luis Perea,male,1997-08-25T00:00:00+00:00,ES,CD Leganés
4720,Luis Pérez,male,1995-02-04T00:00:00+00:00,ES,Real Valladolid CF
301,Luis Valcarce,male,1993-02-03T00:00:00+00:00,ES,AD Alcorcón
1251,Luis Miguel Sánchez Benítez,male,1992-05-05T00:00:00+00:00,ES,Real Oviedo
25393,Luis Miguel Luengo Herrera,male,2001-03-19T00:00:00+00:00,ES,Real Zaragoza
1644,Maikel Mesa,male,1991-06-04T00:00:00+00:00,ES,UD Las Palmas
25344,Mamadou Dialla Sylla,male,2003-01-26T00:00:00+00:00,ES,UD Almería
1929,Mamadou Sylla,male,1994-03-20T00:00:00+00:00,SN,Rayo Vallecano
25457,Miguel Prendes,male,2001-06-28T00:00:00+00:00,ES,Real Oviedo
1438,Manuel Barreiro Bustelo,male,1986-07-08T00:00:00+00:00,ES,CD Lugo
1568,Manuel Antonio Molina Valero,male,1991-11-20T00:00:00+00:00,ES,UD Ibiza
24143,Manuel Rico del Valle,male,2003-01-11T00:00:00+00:00,ES,SD Huesca
13651,Marc Echarri,male,1999-03-04T00:00:00+00:00,ES,CD Leganés
5603,Marc Gual,male,1996-03-13T00:00:00+00:00,ES,
1178,Marc Martínez,male,1990-04-04T00:00:00+00:00,ES,FC Cartagena
1912,Marc Mateu,male,1990-06-16T00:00:00+00:00,ES,SD Huesca
494,Marc Valiente,male,1987-03-29T00:00:00+00:00,ES,Real Sporting
1075,Marco Sangalli,male,1992-02-07T00:00:00+00:00,ES,Real Oviedo
12137,Marcos André de Sousa Mendonça,male,1996-10-20T00:00:00+00:00,BR,Valencia CF
23329,Marcos Corral,male,1999-04-02T00:00:00+00:00,ES,UD Ibiza
19005,Marcos Olguín,male,2001-03-24T00:00:00+00:00,ES,CD Mirandés
15032,Marcos García Trabanco,male,2001-02-27T00:00:00+00:00,ES,
25336,Mario Fuente,male,2004-06-19T00:00:00+00:00,ES,Real Oviedo
4597,Mario González,male,1996-02-25T00:00:00+00:00,ES,CD Tenerife
24209,Mario Rivas,male,2000-03-27T00:00:00+00:00,ES,CD Leganés
14164,Markel Lozano,male,1996-05-03T00:00:00+00:00,ES,SD Amorebieta
22833,Martín Calderón,male,1999-03-01T00:00:00+00:00,ES,CD Mirandés
15075,Mateusz Bogusz,male,2001-08-22T00:00:00+00:00,PL,UD Ibiza
7165,Matheus Aiás Barrozo Rodrigues,male,1996-12-30T00:00:00+00:00,BR,Real Oviedo
8640,Mathieu Peybernes,male,1990-10-21T00:00:00+00:00,FR,Málaga CF
25334,Mauro Molina,male,2001-11-04T00:00:00+00:00,ES,
14849,Miguel Baeza,male,2000-03-27T00:00:00+00:00,ES,SD Ponferradina
23327,Miguel Puche,male,2001-04-30T00:00:00+00:00,ES,Real Zaragoza
7565,Miguel San Román,male,1997-07-14T00:00:00+00:00,ES,SD Huesca
7162,Miguel Ángel Atienza,male,1999-05-27T00:00:00+00:00,ES,SD Eibar
851,Miguel Ángel Guerrero,male,1990-07-12T00:00:00+00:00,ES,UD Ibiza
8730,Miguel Ángel Morro,male,2000-09-11T00:00:00+00:00,ES,CF Fuenlabrada
7604,Miguel Ángel Rubio,male,1998-03-11T00:00:00+00:00,ES,Burgos CF
24618,Miguel Ángel Sanz Campos,male,2003-03-12T00:00:00+00:00,ES,Real Zaragoza
25765,Mike Cevallos,male,2001-06-22T00:00:00+00:00,EC,UD Ibiza
12890,Mikel Agu,male,1993-05-27T00:00:00+00:00,NG,CF Fuenlabrada
9741,Mikel Carro,male,1999-01-25T00:00:00+00:00,ES,Real Valladolid CF
399,Mikel Rico,male,1984-11-04T00:00:00+00:00,ES,SD Huesca
754,Mikel Saizar,male,1983-01-18T00:00:00+00:00,ES,SD Amorebieta
397,Mikel San José,male,1989-05-30T00:00:00+00:00,ES,SD Amorebieta
14163,Mikel Zarrabeitia,male,1993-07-20T00:00:00+00:00,ES,
16296,Mikel Álvaro Salazar,male,1982-12-20T00:00:00+00:00,ES,SD Amorebieta
16580,Miguel Villar Alonso,male,1996-09-19T00:00:00+00:00,ES,UD Ibiza
22345,Mohamed Bouldini,male,1995-11-27T00:00:00+00:00,MA,CF Fuenlabrada
25836,Mohamed Diamé,male,1987-06-14T00:00:00+00:00,SN,
9325,Mohammed Dauda,male,1998-02-20T00:00:00+00:00,GH,FC Cartagena
7357,Ramón Rodríguez Jiménez,male,1999-09-13T00:00:00+00:00,ES,Real Valladolid CF
1932,José María Angresola Jiménez,male,1989-01-24T00:00:00+00:00,ES,Real Oviedo
23372,Moussa Diarra,male,2002-01-20T00:00:00+00:00,ML,Málaga CF
16160,Miguel Muñoz Mora,male,1995-04-13T00:00:00+00:00,ES,Burgos CF
718,Miguel Alfonso Herrero Javaloyas,male,1988-07-29T00:00:00+00:00,ES,CD Tenerife
1907,Miguel Zabaco Tomé,male,1989-02-06T00:00:00+00:00,ES,Burgos CF
273,Míkel Iribas,male,1988-04-13T00:00:00+00:00,ES,CF Fuenlabrada
662,José Ignacio Martínez García,male,1989-03-07T00:00:00+00:00,ES,Real Valladolid CF
4120,Ignacio Gil de Pareja,male,1995-09-09T00:00:00+00:00,ES,FC Cartagena
24146,Ignacio Martín Gómez,male,2002-03-19T00:00:00+00:00,ES,Real Sporting
6301,Ignacio Méndez-Navia Fernández,male,1998-03-30T00:00:00+00:00,ES,Real Sporting
15072,Nahuel Bustos,male,1998-07-04T00:00:00+00:00,AR,Girona FC
1187,Matías Nahuel Leiva Esquivel,male,1996-11-22T00:00:00+00:00,ES,CD Tenerife
23342,Naim García,male,2002-06-11T00:00:00+00:00,ES,CD Leganés
1169,Alexander Mesa Travieso,male,1995-02-05T00:00:00+00:00,ES,Real Zaragoza
23374,Alejandro Domingo Gómez,male,2001-11-22T00:00:00+00:00,ES,FC Cartagena
4605,Nicolás Gorosito,male,1988-08-17T00:00:00+00:00,AR,AD Alcorcón
25555,Niko Datkovic,male,1993-04-21T00:00:00+00:00,HR,CD Mirandés
12723,Nikola Maras,male,1995-12-19T00:00:00+00:00,RS,Rayo Vallecano
12471,Nikola Sipcic,male,1995-05-17T00:00:00+00:00,ME,CD Tenerife
4505,David González Plata,male,1991-05-28T00:00:00+00:00,ES,UD Ibiza
23583,Nuno Henrique Pina Nunes,male,1999-03-31T00:00:00+00:00,PT,
9224,Näis Djouahra,male,1999-11-23T00:00:00+00:00,FR,R. Sociedad B
25800,Nélson Macedo Monte,male,1995-07-20T00:00:00+00:00,PT,UD Almería
11990,Odei Onaindia,male,1989-12-07T00:00:00+00:00,ES,CD Mirandés
20042,Oier Luengo,male,1997-11-11T00:00:00+00:00,ES,SD Amorebieta
11971,Omenuke Mfulu,male,1994-03-20T00:00:00+00:00,CD,UD Las Palmas
9673,Orest Lebedenko,male,1998-09-23T00:00:00+00:00,UA,CD Lugo
14937,Oriol Rey,male,1998-02-25T00:00:00+00:00,ES,CD Mirandés
5649,Oscar Arribas,male,1998-10-22T00:00:00+00:00,ES,AD Alcorcón
12078,Oscar Sielva,male,1991-08-06T00:00:00+00:00,ES,SD Eibar
22794,Oscar Ureña,male,2003-05-31T00:00:00+00:00,ES,Girona FC
12084,Pablo Chavarria,male,1988-01-02T00:00:00+00:00,AR,Málaga CF
1709,Pablo Clavería,male,1996-04-01T00:00:00+00:00,ES,CD Lugo
5136,Pablo De Blasis,male,1988-02-04T00:00:00+00:00,AR,FC Cartagena
14924,Pablo García Carrasco,male,2000-06-05T00:00:00+00:00,ES,Real Sporting
1109,Pablo Hervías,male,1993-03-08T00:00:00+00:00,ES,Real Valladolid CF
